Index,age_at_diagnosis_coef,Gene_coef,age_at_diagnosis_p,Gene_p,Gene_p_adjust,neglogP,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ITGB5,-18.2477841664098,80.57145997559924,0.011490972863426867,0.690207113134089,0.9206174847649955,0.0359207810552918,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ITIH1,-19.685229687301458,-231.86038633157762,0.0065069587986169315,0.15787881277654559,0.7660160798138202,0.11576211378630473,Other Genes
ITIH2,-20.111499248463545,-256.3533938217246,0.005557376206517258,0.12259119998579417,0.7563795890179749,0.12126019915072309,Other Genes
ITIH3,-18.377446640858555,-202.33537648337366,0.010158444336957216,0.19982215254398855,0.7684155789089095,0.11440383880567512,Other Genes
ITIH4,-20.352524443331962,-223.1267367085433,0.005729613277954503,0.18696096795107164,0.7684155789089095,0.11440383880567512,Other Genes
ITM2B,-17.15085142104526,-137.32385033972835,0.020513057896881712,0.5661797890935012,0.8845171104279868,0.053293761519002544,Other Genes
ITPA,-18.780277517336216,105.10182493119478,0.010279666408908202,0.6036074291094569,0.8984752690203458,0.04649387256259081,Other Genes
ITPK1,-17.809977141697704,98.56064258507986,0.014134351570611202,0.6771783567094103,0.9191417360554187,0.0366175131618116,Other Genes
ITPR2,-18.456039355948505,-179.55834453694678,0.010479077867453935,0.4470443627049864,0.8487457506094291,0.07122238707550227,Other Genes
ITPR3,-19.93375318329062,514.5746421741594,0.005679550574551083,0.101943353631389,0.7378595479143796,0.13202629857106857,Other Genes
ITSN1,-18.860835442997676,264.4127023784843,0.00981891751393991,0.5360986695300451,0.8728941278522087,0.05903842809038384,Other Genes
ITSN2,-19.08816806868112,-348.17981658383286,0.008624943228082405,0.3558244676119028,0.8168886216168214,0.08783715315501697,Other Genes
IVD,-17.91863383263891,290.94755495921436,0.012304083496228432,0.24912113502354755,0.7848856305308145,0.10519362178725628,Other Genes
JAGN1,-18.196721440766584,-359.1212515821595,0.010959080395481418,0.22485739675198363,0.77160254263575,0.11260634990988416,Other Genes
JPT1,-17.38061525269659,198.53451935389742,0.017221938525958772,0.5290101646942247,0.8727807113424602,0.05909486032312718,Other Genes
JPT2,-19.62934370274116,791.7366135787654,0.005271713346409383,0.02366037234809768,0.5787836137259355,0.23748377293852785,Other Genes
JUP,-15.469359758366647,-487.1933050398572,0.031077766219206566,0.07012541504226091,0.6881721653097252,0.16230289738910933,Other Genes
KANK2,-19.24883027512897,-308.2946614603904,0.007365828975045881,0.15112142727241473,0.765352394519057,0.11613855470710659,Other Genes
KARS,-17.93489776136483,55.869952171943595,0.01562168231105574,0.894410620220872,0.9722834598613737,0.01220710224775197,Other Genes
KAT5,-21.644295486271265,771.9446329072719,0.002393294579567775,0.01260492676063022,0.5483143140874145,0.26097041644000313,Other Genes
KCNAB2,-18.54704307668208,-199.56771610250217,0.009915061273916462,0.319201206695813,0.807282121585341,0.09297466548116733,Other Genes
KCTD12,-18.039798054395924,39.222387999593536,0.012703815744630963,0.8232363866644022,0.9476114867212396,0.023369683502866893,Other Genes
KDELC2,-17.45136238009347,476.88715463223633,0.01359258112758127,0.07600444861506969,0.6881721653097252,0.16230289738910933,Other Genes
KDELR1,-18.046967430322237,-50.41162446471802,0.012443761630038748,0.7083099365656871,0.9241808286064239,0.03424304481622999,Other Genes
KDM1A,-19.304410980198206,540.7128829177525,0.007377400186219327,0.1770154537947623,0.766390744451717,0.11554974878574684,Other Genes
KDM2A,-16.612612353055038,647.3647810935122,0.020516379359890428,0.14186378877689373,0.762631838822359,0.11768506749111968,Other Genes
KDM3A,-17.664151901669754,-88.4620613040018,0.01627406160223194,0.7300638640322721,0.9273261018332117,0.032767515777701206,Other Genes
KDM3B,-18.157364698611673,146.65116785446088,0.011880053129439211,0.7416150106160795,0.9296902870835578,0.03166170629828705,Other Genes
KDM5C,-17.906359740604703,117.46769479073981,0.013517922617309372,0.7277433315504881,0.9273261018332117,0.032767515777701206,Other Genes
KHDRBS1,-18.791747236832492,117.47767894131965,0.013736101805269572,0.7950251954329184,0.9431373405853796,0.02542506026872938,Other Genes
KHDRBS3,-13.968211328219208,372.2653881647908,0.047119610800695544,0.010823040155537738,0.5483143140874145,0.26097041644000313,Other Genes
KHSRP,-18.156059802714502,8.027969019531987,0.012006051355030255,0.982379750517755,0.9977287779593041,0.0009875010414971993,Other Genes
KIAA0368,-19.739694978550137,-221.44032710934928,0.010230938558349528,0.5446301366608568,0.8757935469074539,0.057598259135682395,Other Genes
KIAA0391,-17.870789294029645,414.93143449515304,0.011412727706449168,0.07108477027295416,0.6881721653097252,0.16230289738910933,Other Genes
KIAA1217,-18.785580327092518,283.7066428812929,0.009503735729053876,0.41990919384320147,0.8431281478193622,0.074106411542328,Other Genes
KIAA1468,-19.337501362678115,-296.3303806354572,0.008661279291780833,0.43125027492454815,0.8450764253409231,0.07310401341366894,Other Genes
KIAA2013,-18.15466726861938,8.72872195730315,0.01201927100602416,0.9794326853233205,0.9977287779593041,0.0009875010414971993,Other Genes
KIDINS220,-18.283200992575676,529.509218384155,0.01014834057405664,0.12391369998140325,0.7580182375190803,0.12032034534602241,Other Genes
KIF11,-18.374215296618203,-66.43285174342563,0.011266169503784798,0.7420864119235808,0.9299915349131248,0.03152100451837704,Other Genes
KIF13B,-18.214454828830924,-11.05535846650048,0.014589813687929627,0.9773960272128501,0.9977287779593041,0.0009875010414971993,Other Genes
KIF1BP,-18.06000884176034,19.792646844673058,0.015044800888580841,0.9532968082735719,0.9898935981578737,0.0044114844088242395,Other Genes
KIF21A,-17.849121161900985,94.16811895544481,0.014140802680792567,0.741439878749957,0.9296902870835578,0.03166170629828705,Other Genes
KIF23,-18.57405607638934,174.06796649802752,0.009883384486350715,0.34185304234250113,0.8110447679203573,0.09095517300934132,Other Genes
KIF2A,-19.45185858304876,317.9641166139097,0.007857597565228013,0.32664874774913777,0.8093911468573278,0.09184155024348548,Other Genes
KIF3B,-17.779644360133794,-215.61612445307236,0.014065507302158402,0.601854258558949,0.8978278548461688,0.0468069248662803,Other Genes
KIF4A,-18.057723540227222,190.3373917329756,0.011767605936040069,0.29243288354657404,0.798011108736668,0.09799106299832303,Other Genes
KIF5B,-18.43860312483767,214.24807006892755,0.010834776250876458,0.6156685337713028,0.9005134955762775,0.045509774226581416,Other Genes
KIRREL1,-17.340439709720044,-227.72809214962916,0.01764770270874316,0.5294869648810925,0.8727807113424602,0.05909486032312718,Other Genes
KLC1,-18.32754053531976,549.6892322872038,0.010059533626278984,0.13739679387451495,0.762631838822359,0.11768506749111968,Other Genes
KLC2,-18.844483181879173,-214.19414912070857,0.009478218066670919,0.4506427260417655,0.8510741621310282,0.07003259408588403,Other Genes
KLC4,-18.13969162785772,-5.791734731167232,0.013172699703366085,0.9848296453983217,0.9977287779593041,0.0009875010414971993,Other Genes
KLKB1,-19.75710259964548,-188.0870632477767,0.007188945900461248,0.2871589880885254,0.7972318425617062,0.09841536329234886,Other Genes
KNG1,-19.989081895714968,-215.74890803576488,0.006404626628751158,0.2168857701034945,0.77160254263575,0.11260634990988416,Other Genes
KNOP1,-18.6655493589232,224.49495356970615,0.009808489614812961,0.4216590987606369,0.8431281478193622,0.074106411542328,Other Genes
KPNA1,-17.203929172599988,-665.4645350570902,0.015590991100345706,0.11570834130058885,0.7486062893608676,0.12574652851301357,Other Genes
KPNA2,-17.94742354062869,183.29794215971646,0.01244199232672748,0.34974191446802216,0.8168886216168214,0.08783715315501697,Other Genes
KPNA3,-18.196628270079707,6.494952409993886,0.014414832082882897,0.9843705926178753,0.9977287779593041,0.0009875010414971993,Other Genes
KPNA4,-18.378615183029027,300.89433245005785,0.010887688763457899,0.5446035846547858,0.8757935469074539,0.057598259135682395,Other Genes
KPNB1,-17.868014311208366,436.5377181254487,0.013175597903799175,0.4914973754957348,0.8613670877093141,0.06481172637339942,Other Genes
KRI1,-17.72505383716735,-92.34585767169301,0.01504795889820457,0.6899317004213195,0.9206174847649955,0.0359207810552918,Other Genes
KRR1,-19.049002209109403,193.03642549793375,0.009316462945240196,0.4854782456979271,0.8613670877093141,0.06481172637339942,Other Genes
KRT1,-19.33342878953093,-107.82827585124596,0.008758631014157567,0.4440979455911618,0.8483412065431468,0.07142943746648008,Other Genes
KRT10,-18.995596396889148,-84.39403828676963,0.009589600822412227,0.5210950393990674,0.8694381114712325,0.06076132660333478,Other Genes
KRT14,-18.58619406247059,-36.21194602657078,0.011049106531207675,0.7114354295820133,0.9242347632594551,0.034217700383620216,Other Genes
KRT17,-17.10280578743312,-46.809593214733155,0.0220334703178608,0.5995174091870603,0.8973764741172677,0.04702532024419638,Other Genes
KRT18,-18.188827119115047,36.76468239503615,0.011782716734218822,0.8186543179695531,0.9476114867212396,0.023369683502866893,Other Genes
KRT19,-18.073655410015505,-344.07062738416914,0.01032990882907134,0.05602411481576339,0.6834941781938039,0.16526518027549125,Other Genes
KRT2,-19.149400379162138,-110.55605098510006,0.008944721010663948,0.44263310912832765,0.8478441324122524,0.07168398106306265,Other Genes
KRT23,-19.31362334677609,-84.24685020909234,0.008574202944198065,0.41465499908579817,0.8419731315343405,0.07470176718509505,Other Genes
KRT5,-17.275727009820542,-81.4109186805465,0.016278587662457683,0.26129002663131295,0.7882857432991881,0.10331632788654152,Other Genes
KRT6A,-19.475506168919946,-160.70066800241545,0.005996024357460995,0.04618507399115907,0.6834941781938039,0.16526518027549125,Other Genes
KRT7,-17.22638633541365,-195.44736841220623,0.015619679735376644,0.1320949210291059,0.762631838822359,0.11768506749111968,Other Genes
KRT8,-18.16229194982603,4.355156904164545,0.011919358042229804,0.9794727945254914,0.9977287779593041,0.0009875010414971993,Other Genes
KRT80,-19.584477507425806,-204.25234702942194,0.006716937908125905,0.16157586178451863,0.7660160798138202,0.11576211378630473,Other Genes
KTN1,-17.20418625529146,660.3476812068088,0.015080194784150125,0.07792186093310251,0.6883357376086675,0.1621996817853244,Other Genes
KYAT3,-19.65712918594788,93.0427061369032,0.010860243268883445,0.5781145838648029,0.8907569885314389,0.05024076165869313,Other Genes
L2HGDH,-18.066197648618463,278.5731184007227,0.011544443335033872,0.23088703476753974,0.7747446387333384,0.11084142041502118,Other Genes
L3HYPDH,-19.575830380858623,-249.51813244786075,0.007278621007894289,0.2586043722408061,0.7875352308783823,0.10373000867000819,Other Genes
LACTB,-19.244431281221132,-386.6279882181302,0.007122241073091658,0.10966109932231342,0.7471205343595989,0.12660932698731386,Other Genes
LACTB2,-18.63818606477304,-311.62136226271514,0.00882003004845826,0.11216322840052284,0.7471205343595989,0.12660932698731386,Other Genes
LAD1,-17.701328923050475,-187.94982185867343,0.01396023885909194,0.3953860979932887,0.8354204407451711,0.0780949027909962,Other Genes
LAMA3,-18.236466169081332,38.76356951188498,0.011529261216800198,0.6879290449830483,0.9200504539696036,0.036188356045995566,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LAMA4,-19.429728519003877,-159.25855940834566,0.00795086462784943,0.337193082031808,0.8099140139424595,0.09156108637141179,Other Genes
LAMA5,-18.012964974896992,-199.86458701909407,0.011983076953118831,0.29460113520090125,0.798011108736668,0.09799106299832303,Other Genes
LAMB1,-18.110951195701283,18.653077106232445,0.012420354268574626,0.9290880600811863,0.9843594769441493,0.0068462731709701555,Other Genes
LAMB2,-18.57625405330775,-181.35345538554498,0.009904549447929248,0.3536868874260658,0.8168886216168214,0.08783715315501697,Other Genes
LAMB3,-18.24572520520278,-70.64337333793092,0.011381413903239228,0.5614747364401534,0.882177445278448,0.0544440500673935,Other Genes
LAMC1,-18.644408041852564,-156.58896468234755,0.010003639411810667,0.47651218292133346,0.8613670877093141,0.06481172637339942,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LAMC2,-18.10836033624845,-83.89684701296693,0.01189914602596161,0.49295521479671023,0.8618790933945698,0.0645536538440172,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LAMP1,-19.02628191790444,268.0015528817796,0.008692720845497446,0.3409368983359763,0.8108043777539834,0.09108391509833641,Other Genes
LAMTOR1,-18.14222250730183,-110.9728193219177,0.0119651715235165,0.7709604948339803,0.9368476572020658,0.028331024923909546,Other Genes
LAMTOR2,-18.042160488414954,-273.1794339445664,0.012168708847627887,0.4575036605047702,0.8544975969179761,0.06828915429693663,Other Genes
LAMTOR3,-18.0649795572359,-41.54015331521562,0.01315039735046419,0.9200352251595232,0.9808555031682081,0.008394966930811732,Other Genes
LAMTOR5,-17.770779523260806,499.3406432795564,0.012838425012447453,0.19512786515157257,0.7684155789089095,0.11440383880567512,Other Genes
LANCL1,-18.300776084692544,88.84492419585223,0.011589180670273206,0.8229275847685579,0.9476114867212396,0.023369683502866893,Other Genes
LANCL2,-20.15827874441806,402.25526603464095,0.0057949690911440295,0.1634631130835532,0.7660160798138202,0.11576211378630473,Other Genes
LAP3,-20.35167398371665,-348.89406586378885,0.005412260864558975,0.1468099011355268,0.762631838822359,0.11768506749111968,Other Genes
LARP1,-18.214900053728254,99.99867606234119,0.011682163946984172,0.7958699972882893,0.9431373405853796,0.02542506026872938,Other Genes
LARP4B,-18.211993653560988,26.77317833628075,0.011911164613771867,0.9232597024509318,0.9819715772594501,0.007901082496169698,Other Genes
LARP7,-12.68117564726478,-630.4423175376464,0.10178855116891886,0.10008067115844085,0.7370132184942126,0.1325247229040221,Other Genes
LARS,-18.66891563414381,-159.77731600341264,0.01090437325267189,0.6879985141668221,0.9200504539696036,0.036188356045995566,Other Genes
LARS2,-18.30364871248451,204.3527555824976,0.01100305320254606,0.43861914750169984,0.8450764253409231,0.07310401341366894,Other Genes
LAS1L,-18.122765170501683,-14.818950778567455,0.013474763014870456,0.9754922704979613,0.9972717688992083,0.001186474938285067,Other Genes
LASP1,-17.881476674579538,-324.73392240952364,0.012147221832280446,0.16903337742305766,0.7660160798138202,0.11576211378630473,Other Genes
LBP,-21.686147636361103,-325.4918570802744,0.0025938125622767543,0.02158860847759898,0.5787836137259355,0.23748377293852785,Other Genes
LBR,-18.592194876919848,115.60710099923922,0.010508999730169919,0.6088692001239306,0.8996538792592046,0.04592454304936254,Other Genes
LCLAT1,-18.664304235339493,365.0653740444737,0.009211144991116024,0.20982580979490204,0.7684155789089095,0.11440383880567512,Other Genes
LCMT1,-18.225670114530963,189.33749749993467,0.011490594067537935,0.5922720713771445,0.8940601293144886,0.048633272086262676,Other Genes
LCN2,-18.17457797451572,-1.0099282506617016,0.014083578717235172,0.9937955369944675,0.9997225484741338,0.00012051238562516467,Other Genes
LCP1,-18.181382415225073,5.175538741532051,0.012182403522627894,0.9763139804114453,0.9974361767097097,0.0011148841019409004,Other Genes
LDHA,-20.319546476772885,-397.403796436934,0.005574268065974382,0.16223885517327535,0.7660160798138202,0.11576211378630473,Other Genes
LDHB,-17.751828288299013,-90.51246159201577,0.014937166363067444,0.7105497174315781,0.9242347632594551,0.034217700383620216,Other Genes
LEMD2,-18.926161383034714,-339.8829927699068,0.008846426374473491,0.32007001572546684,0.80806997585942,0.09255102930742082,Other Genes
LEMD3,-18.326013641735127,316.79484347934266,0.010904325944553215,0.42948337422533045,0.844980858380908,0.07315312914936717,Other Genes
LEO1,-18.94588987063585,230.45657766590915,0.009700298611924748,0.5314011562032,0.8728026822329586,0.059083927775829104,Other Genes
LETM1,-20.197420673859767,-337.5063465469952,0.005715328001129706,0.1599058767413202,0.7660160798138202,0.11576211378630473,Other Genes
LGALS1,-18.683096526890797,-145.63873949058018,0.009615706856444828,0.3651330582187583,0.8192825578686771,0.08656629096267171,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LGALS3,-18.54758125466179,-98.18604448154565,0.01061834779546933,0.6193724807753058,0.9017404003581112,0.044918472346102495,Other Genes
LGALS3BP,-18.265673937756503,-374.2371976737649,0.010073945447558493,0.1035848115829256,0.74338003358448,0.12878910778230768,Other Genes
LGALS8,-18.467434521173708,165.3413125949802,0.010500389256558282,0.47906137830249196,0.8613670877093141,0.06481172637339942,Other Genes
LGALS9,-22.377062880939086,-371.74156642105436,0.0026034835127270745,0.05020315470058316,0.6834941781938039,0.16526518027549125,Other Genes
LGALSL,-17.67011464409035,127.00360849236142,0.01525714334870147,0.644933522650146,0.9099775619617695,0.04096931629025679,Other Genes
LGMN,-17.18948032888033,-196.93930220955025,0.018006472235915578,0.404013617837245,0.8371787127319289,0.07718182316731488,Other Genes
LHPP,-18.527108114822354,49.47793665310198,0.011451512709796077,0.7644781758496909,0.9349338569988896,0.029219112717306768,Other Genes
LIG1,-19.816102413622332,408.23944098843066,0.005488915244970926,0.05936794737016251,0.6834941781938039,0.16526518027549125,Other Genes
LIG3,-17.546245860207495,-84.4194538038936,0.018509978424490935,0.7439263961654137,0.9300594441214065,0.03148929292039108,Other Genes
LIMA1,-18.171655267370774,397.19797291282737,0.010743742687985246,0.1496616432083371,0.7641175445496085,0.1168398285674647,Other Genes
LIMD1,-19.944937967815605,-319.19352166746125,0.00893485087945131,0.46487693634885574,0.8560425135848749,0.06750466644803858,Other Genes
LIMS1,-19.30861965979287,-177.29877412892472,0.011654766491630145,0.6473683231042232,0.9111903938482232,0.040390867419627545,Other Genes
LIN7C,-18.290593058478226,-168.7102092901873,0.011423635755876616,0.7459718162159971,0.9300594441214065,0.03148929292039108,Other Genes
LLGL1,-17.62308878632326,-119.12039418212953,0.017662310406103165,0.7630001334353285,0.9349338569988896,0.029219112717306768,Other Genes
LLGL2,-18.706212649473294,137.12511577938074,0.010100363517706195,0.549183246671769,0.8773987860346367,0.05680297081872265,Other Genes
LMAN1,-15.227606125448236,364.4263154720081,0.04599393515582637,0.2863718500322316,0.7972318425617062,0.09841536329234886,Other Genes
LMAN2,-18.43383254257182,200.62851529175,0.010763534193051809,0.571496751036892,0.8869394971277568,0.052106004700121805,Other Genes
LMAN2L,-20.424241811856888,511.73491193064945,0.005203835315163618,0.13239648161447537,0.762631838822359,0.11768506749111968,Other Genes
LMCD1,-18.90941531607626,-276.93863386872897,0.008136007058137553,0.13363497348011655,0.762631838822359,0.11768506749111968,Other Genes
LMF2,-18.080971003274257,25.980089790173636,0.012646322086721094,0.9023669329882631,0.9766847868870228,0.010245576919774412,Other Genes
LMNA,-20.273781894220292,-278.6418310579959,0.005481473312443965,0.14268592217192735,0.762631838822359,0.11768506749111968,Other Genes
LMNB1,-19.87386078166783,662.4093143300843,0.005300119894081738,0.05224348966915158,0.6834941781938039,0.16526518027549125,Other Genes
LMNB2,-18.83416811261977,-563.6241675358955,0.007834278286774295,0.06609183449296148,0.6881721653097252,0.16230289738910933,Other Genes
LMO7,-18.173758975686447,13.074736333184632,0.011903365345345578,0.955825128970838,0.9898935981578737,0.0044114844088242395,Other Genes
LNPEP,-18.578818090332057,244.9707904477333,0.010063514898193553,0.42750947687973917,0.8444959152747908,0.0734024467180864,Other Genes
LNPK,-18.16614517167134,-1.126356664669629,0.01253793244788561,0.9962166922418187,0.9997225484741338,0.00012051238562516467,Other Genes
LOC102724971,-19.700434369098037,-223.93082942680604,0.005667979389399729,0.056107098556242595,0.6834941781938039,0.16526518027549125,Other Genes
LONP1,-18.055215804633246,-68.14937860606125,0.012553004110789405,0.8157616145222774,0.9476114867212396,0.023369683502866893,Other Genes
LOXL2,-18.33096086256989,-35.97907144088805,0.012087944527485414,0.8752335909888956,0.9647625057902925,0.015579583152508064,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LPCAT1,-17.90616371640028,582.196863470764,0.00925573775610968,0.00733355050198089,0.5092520900519907,0.29306717991015707,Other Genes
LPCAT2,-19.199772882537037,-298.6690135144693,0.007713816900331473,0.19753353981967417,0.7684155789089095,0.11440383880567512,Other Genes
LPCAT3,-18.162436205908655,0.06477350866148868,0.013351699159002589,0.9997225484741338,0.9997225484741338,0.00012051238562516467,Other Genes
LPP,-19.39222140749068,-489.24167098649593,0.00633692181163343,0.05879262390764398,0.6834941781938039,0.16526518027549125,Other Genes
LRBA,-17.592099289485734,-121.71244052944513,0.016670482035018166,0.692795206689448,0.9212739257018606,0.03561122025596751,Other Genes
LRCH3,-18.148463783326108,9.57466300673832,0.01214316971781502,0.9757247561904815,0.997275068004839,0.001185038237632956,Other Genes
LRG1,-20.148340340758626,-266.121746533041,0.005095460653692179,0.07531202653463072,0.6881721653097252,0.16230289738910933,Other Genes
LRP1,-17.040239283148033,-254.96578682045234,0.018468710976155364,0.2982733900922359,0.798011108736668,0.09799106299832303,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LRPAP1,-18.155180258074488,16.81739780364859,0.011957205329645995,0.9461846570971288,0.9889628195691649,0.004820035561034721,Other Genes
LRPPRC,-18.476416074027885,-172.9270941975159,0.010667217641527713,0.5802482503214785,0.8912711472098982,0.04999015250320879,Other Genes
LRRC1,-21.187977810807197,951.0342439516537,0.002242636015620656,0.002794202487279094,0.5010192246271837,0.3001456094834175,Other Genes
LRRC14,-19.072071261855715,-92.50410490745725,0.010505915261895189,0.6181940808406468,0.9014267179409854,0.04506957375297659,Other Genes
LRRC40,-17.78438531288597,218.09794953845721,0.013809462792730362,0.5321561461124176,0.8728026822329586,0.059083927775829104,Other Genes
LRRC41,-18.174134079895204,-1.7780746637969713,0.01292797667209386,0.9914313997866667,0.9985718488705583,0.000620681473885785,Other Genes
LRRC47,-18.080064975497258,212.4590932491992,0.012184907273200948,0.632582229037916,0.9058494340803027,0.04294398265672655,Other Genes
LRRC57,-18.80146935282988,324.4717999832101,0.009206046254067587,0.3339689413586846,0.8097224673706382,0.09166381018693102,Other Genes
LRRC59,-18.07190302386073,15.689841156486624,0.014461490275105566,0.9541790146843692,0.9898935981578737,0.0044114844088242395,Other Genes
LRRFIP1,-19.11222722328299,-395.31485378917307,0.00786527124941428,0.18543123175875162,0.7684155789089095,0.11440383880567512,Other Genes
LRRFIP2,-18.568736693247438,-171.86347985403796,0.010481437302690265,0.5880752737408707,0.8930291132186147,0.049134382652218686,Other Genes
LRSAM1,-17.45740559400169,114.8529839305405,0.023439589393831377,0.7954712769361386,0.9431373405853796,0.02542506026872938,Other Genes
LSG1,-18.01198430834979,-82.7500586395089,0.012951718883256505,0.8201086574642431,0.9476114867212396,0.023369683502866893,Other Genes
LSM1,-16.431867086427967,564.2275149531669,0.017729402806258322,0.01219057452816528,0.5483143140874145,0.26097041644000313,Other Genes
LSM12,-18.02065892564284,207.84337846401917,0.012310274729389928,0.4800410380442577,0.8613670877093141,0.06481172637339942,Other Genes
LSM14A,-17.923055862271525,-341.1347481573723,0.0124393026267202,0.3000231070914238,0.798011108736668,0.09799106299832303,Other Genes
LSM2,-20.51612649623877,435.4104674355487,0.006581049113461445,0.29324579958671915,0.798011108736668,0.09799106299832303,Other Genes
LSM3,-17.292250306016577,-212.07854991815876,0.019160093987898568,0.5988100601780524,0.8972868624783079,0.047068690874835915,Other Genes
LSM6,-18.553176368292366,98.40058467515894,0.012682170526866801,0.8260367140779272,0.9480732249103031,0.023158118414717436,Other Genes
LSM7,-19.184292882420934,327.37223423723896,0.008235929464076634,0.3091248283126183,0.8049932012498136,0.09420778754785628,Other Genes
LSM8,-17.445027696105175,-255.35424911986973,0.017049420726152797,0.5812355096412472,0.891452429370626,0.049901827152742564,Other Genes
LSP1,-19.317786776464036,-207.9016837655991,0.0076542394552271305,0.23975744730886078,0.7827690878052727,0.10636633332148684,Other Genes
LSR,-17.534718135578135,-308.47355782339173,0.014208793935265737,0.20324197962639476,0.7684155789089095,0.11440383880567512,Other Genes
LSS,-18.157266873872928,-5.627776275377187,0.011975776512968231,0.9815473869967948,0.9977287779593041,0.0009875010414971993,Other Genes
LTA4H,-18.225343596806844,68.88965061873529,0.01166014311874075,0.8063862688005706,0.9457482527049021,0.024224452405104922,Other Genes
LTBP1,-18.1584392827491,-0.9492358043470475,0.01227131528965638,0.9955713200494767,0.9997225484741338,0.00012051238562516467,Other Genes
LTBP2,-18.268044657415757,-28.623833515026366,0.011639122107641458,0.8360634044908524,0.9523691130951313,0.02119469792682228,Other Genes
LTF,-18.015506614458957,15.575146414526145,0.013172945279697168,0.8606485126849261,0.9604466470444918,0.01752675525593862,Other Genes
LTN1,-16.289252589147623,-387.22558908524223,0.025335852131519152,0.22401883555726537,0.77160254263575,0.11260634990988416,Other Genes
LUC7L,-19.36815024029656,389.1913380878302,0.006108858050259523,0.03830002047101647,0.6585181385332871,0.1814322581260013,Other Genes
LUC7L3,-18.528475341383974,151.0189017615799,0.01114620829490602,0.7284752261612542,0.9273261018332117,0.032767515777701206,Other Genes
LUM,-18.730592553208147,-185.11579298986106,0.008533609068155383,0.11276792680256519,0.7471205343595989,0.12660932698731386,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LXN,-19.544352848889332,-382.74436296346687,0.005903922988384208,0.050040320258666476,0.6834941781938039,0.16526518027549125,Other Genes
LY75,-19.010829155545157,-392.4997442759834,0.007728865421073684,0.11243981162749174,0.7471205343595989,0.12660932698731386,Other Genes
LYAR,-18.053084211236825,-419.21263407254764,0.011247200680409821,0.1493430854379196,0.7641175445496085,0.1168398285674647,Other Genes
LYN,-18.880251964729514,-129.62391843257652,0.010698592422903414,0.6503021621172614,0.9114808190137387,0.04025246610295934,Other Genes
LYPLA1,-18.31003856740417,-44.73745019574028,0.012276353220513804,0.8954389911418352,0.9728170857809648,0.0119688104035464,Other Genes
LYPLA2,-16.91996974917033,-200.9530255627518,0.02093738867983318,0.41217423153556143,0.8409746281330639,0.0752171064946224,Other Genes
LYPLAL1,-16.565087520724816,-280.89157728562066,0.018962707497997805,0.050611048093064055,0.6834941781938039,0.16526518027549125,Other Genes
LYZ,-18.30108516287757,-53.534662462651944,0.011318260295045535,0.6880285348880737,0.9200504539696036,0.036188356045995566,Other Genes
LZIC,-18.223440135248435,-320.35464767652815,0.011059577325697066,0.29881537508449435,0.798011108736668,0.09799106299832303,Other Genes
LZTFL1,-18.58715011518708,469.55045750137003,0.009015439586518223,0.11659435054685191,0.7486062893608676,0.12574652851301357,Other Genes
M6PR,-19.830044161103302,186.37478000653283,0.01055854103268983,0.5504744168947951,0.8777726222479322,0.0566179689365603,Other Genes
MACF1,-19.51732789616045,-341.5174616744206,0.007224134792382561,0.23025481181916102,0.7747446387333384,0.11084142041502118,Other Genes
MACROD1,-17.98959720486348,30.28522144954536,0.01385520118145224,0.8807530360404044,0.9667250608610591,0.014697022844377117,Other Genes
MAD1L1,-20.04569203779904,690.8384927455634,0.005690454231796119,0.12685513587026798,0.7606766838696994,0.11879989546039882,Other Genes
MAD2L1,-17.769196951375438,296.08018513589343,0.013297030031601932,0.3115376857891028,0.8049932012498136,0.09420778754785628,Other Genes
MAGED2,-19.949461317480658,237.49341046233434,0.006840716277990824,0.2710902765003242,0.7900581275832934,0.10234095483616443,Other Genes
MAGOH,-19.122043399725378,330.79814815438135,0.008527575425506993,0.3484125373133182,0.8161521471798246,0.08822887247010831,Other Genes
MAGT1,-18.186812984372686,142.23961804215105,0.011774001784119498,0.7829821098203635,0.9395785317844362,0.027066914876626796,Other Genes
MAIP1,-18.212607016102584,260.47839188677716,0.011259295093037469,0.37259658170973,0.8244125790627291,0.083855390284561,Other Genes
MAK16,-17.687860158591732,494.7797319694362,0.012841490494327272,0.12533232726068866,0.7580182375190803,0.12032034534602241,Other Genes
MAN1B1,-17.50643609407949,162.43123195352334,0.016289994006138144,0.5682658119163553,0.8855305331490636,0.05279645971440167,Other Genes
MAN2A1,-18.790823334837803,-139.42210388733008,0.009968835987971256,0.5483262159614343,0.8773516308102401,0.05682631231909408,Other Genes
MAN2B1,-16.286536306459993,-337.1704416421428,0.026472993968100798,0.27655645141470786,0.7941363358450536,0.10010493230542455,Other Genes
MAN2C1,-18.15038020352052,45.808046378240874,0.011967333487658273,0.8880791310917503,0.9689350941181625,0.013705313981665216,Other Genes
